,rk,player,tm,fantpos,age,games_g,games_gs,passing_cmp,passing_att,passing_yds,passing_td,passing_int,rushing_att,rushing_yds,rushing_y/a,rushing_td,receiving_tgt,receiving_rec,receiving_yds,receiving_y/r,receiving_td,fumbles_fmb,fumbles_fl,scoring_td,scoring_2pm,scoring_2pp,fantasy_fantpt,fantasy_ppr,fantasy_dkpt,fantasy_fdpt,fantasy_vbd,fantasy_posrank,fantasy_ovrank
462,463,Reggie Barlow,JAX,,23,7,0,0,0,0,0,0,0,0,,0,1.0,0,0,,0,,,0,,,,,,,,162,
463,464,Carey Bender,BUF,,24,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,143,
464,465,Kevin Bouie,SDG,,25,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,144,
465,466,Vincent Brisby,NWE,,25,3,0,0,0,0,0,0,0,0,,0,4.0,0,0,,0,,,0,,,,,,,,163,
466,467,Steve Brooks,DET,,25,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,89,
467,468,Reggie Brown,SEA,,23,7,0,0,0,0,0,0,0,0,,0,,0,0,,0,0.0,,0,,,,,,,,145,
468,469,Kendricke Bullard,JAX,,24,12,0,0,0,0,0,0,0,0,,0,,0,0,,0,1.0,,0,,,,,,,,164,
469,470,Ryan Christopherson,2TM,,24,8,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,146,
470,471,Keith Crawford,STL,,26,16,0,0,0,0,0,0,0,0,,0,0.0,0,0,,0,0.0,,0,,,,,,,,165,
471,472,Kirby Dar Dar,MIA,,24,11,0,0,0,0,0,0,0,0,,0,,0,0,,0,0.0,,0,,,,,,,,166,
472,473,Billy Davis,DAL,,24,13,0,0,0,0,0,0,0,0,,0,2.0,0,0,,0,,,0,,,,,,,,167,
473,474,John Farquhar,2TM,,24,5,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,90,
474,475,Stan Gelbaugh,SEA,QB,34,1,1,0,2,0,0,0,0,0,,0,0.0,0,0,,0,0.0,,0,,,,,,,,73,
475,476,Roger Graham,JAX,,24,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,147,
476,477,Mark Harris,SFO,,26,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,168,
477,478,Frank Hartley,BAL,,29,8,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,91,
478,479,Jarius Hayes,ARI,,23,4,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,92,
479,480,Chris Hetherington,IND,,24,6,0,0,0,0,0,0,0,0,,0,,0,0,,0,0.0,,0,,,,,,,,2,
480,481,Jeff Hill,CIN,,24,10,0,0,0,0,0,0,0,0,,0,4.0,0,0,,0,1.0,,0,,,,,,,,169,
481,482,Marcus Hinton,OAK,,25,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,93,
482,483,Marcus Holliday,STL,,23,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,148,
483,484,Dou Innocent,SEA,,24,4,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,149,
484,485,John Jackson,CHI,,29,5,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,170,
485,486,Patrick Jeffers,DEN,,23,4,0,0,0,0,0,0,0,0,,0,2.0,0,0,,0,0.0,,0,,,,,,,,171,
486,487,Rob Johnson,JAX,,23,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,74,
487,488,Tracy Johnson,TAM,,30,10,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,150,
488,489,Calvin Jones,GNB,,26,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,151,
489,490,Kevin Jordan,ARI,,24,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,172,
490,491,Trey Junkin,2TM,,35,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,94,
491,492,Kevin Lee,SFO,,25,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,173,
492,493,Harper LeBel,ATL,,33,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,0.0,,0,,,,,,,,95,
493,494,Ray Lucas,NWE,,24,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,75,
494,495,Arthur Marshall,NYG,,27,5,0,0,0,0,0,0,0,0,,0,0.0,0,0,,0,0.0,,0,,,,,,,,174,
495,496,Curtis Marsh,JAX,,26,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,175,
496,497,Sherriden May,NYJ,,23,8,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,152,
497,498,Oscar McBride,ARI,,24,2,1,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,96,
498,499,Kez McCorvey,DET,,24,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,176,
499,500,James McKeehan,HOU,,23,14,0,0,0,0,0,0,0,0,,0,,0,0,,0,0.0,,0,,,,,,,,97,
500,501,Arnold Mickens,IND,,24,3,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,153,
501,502,Scott Milanovich,TAM,QB,23,1,0,2,3,9,0,0,0,0,,0,0.0,0,0,,0,0.0,,0,,,,0.4,0.4,0.4,,71,
502,503,Ronald Moore,NYJ,RB,26,16,0,0,0,0,0,0,1,1,1.0,0,0.0,0,0,,0,0.0,,0,,,,0.1,0.1,0.1,,141,
503,504,Anthony Morgan,GNB,,29,3,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,177,
504,505,Browning Nagle,ATL,QB,28,5,0,6,13,59,1,2,0,0,,0,0.0,0,0,,0,1.0,1.0,0,,,,0.4,3.4,2.4,,72,
505,506,Bobby Olive,IND,,27,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,178,
506,507,Doug Pederson,GNB,,28,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,76,
507,508,Lovett Purnell,NWE,,24,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,98,
508,509,Walter Rasby,CAR,,24,16,1,0,0,0,0,0,0,0,,0,,0,0,,0,0.0,,0,,,,,,,,99,
509,510,Walter Reeves,SDG,TE,31,9,2,0,0,0,0,0,0,0,,0,3.0,1,3,3.0,0,0.0,,0,,,,1.3,1.3,0.8,,87,
510,511,Phillip Riley,NYJ,,24,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,179,
511,512,Michael Roan,HOU,,24,15,1,0,0,0,0,0,0,0,,0,1.0,0,0,,0,0.0,,0,,,,,,,,100,
512,513,Jeff Robinson,DEN,,26,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,0.0,,0,,,,,,,,101,
513,514,James Roe,BAL,,23,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,180,
514,515,Dominique Ross,DAL,,24,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,154,
515,516,Larry Ryans,TAM,,25,3,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,181,
516,517,Brian Satterfield,GNB,,27,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,155,
517,518,Heath Shuler,WAS,QB,25,1,0,0,0,0,0,0,1,0,0.0,0,0.0,0,0,,0,1.0,,0,,,,,,,,77,
518,519,Nilo Silvan,TAM,,23,7,0,0,0,0,0,0,0,0,,0,,0,0,,0,0.0,,0,,,,,,,,182,
519,520,Scott Slutzker,IND,,24,15,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,102,
520,521,Detron Smith,DEN,,22,13,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,156,
521,522,Kevin Smith,GNB,,27,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,103,
522,523,Robert Staten,TAM,,27,6,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,157,
523,524,Eric Stocz,DET,,22,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,104,
524,525,Willy Tate,TAM,,24,13,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,105,
525,526,Olanda Truitt,OAK,,25,10,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,183,
526,527,Alex Van Pelt,BUF,QB,26,1,0,2,5,9,0,0,3,-5,-1.67,0,0.0,0,0,,0,0.0,,0,,,,-0.1,-0.1,-0.1,,79,
527,528,Adam Walker,PHI,,28,13,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,158,
528,529,Robert Walker,NYG,,24,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,159,
529,530,Billy Williams,STL,,25,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,184,
530,531,Moe Williams,MIN,,22,9,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,160,
531,532,Tydus Winans,CIN,,24,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,185,
532,533,Scott Zolak,NWE,QB,29,3,0,1,1,5,0,0,4,-3,-0.75,0,0.0,0,0,,0,0.0,,0,,,,-0.1,-0.1,-0.1,,78,
533,534,Adrian Cooper,SFO,TE,28,6,0,0,0,0,0,0,0,0,,0,2.0,1,11,11.0,0,1.0,1.0,0,,,-1.0,0.1,1.1,-0.4,,106,
534,535,Casey Weldon,TAM,QB,27,3,0,5,9,76,0,1,2,-1,-0.5,0,0.0,0,0,,0,1.0,1.0,0,,,-1.0,-1.1,0.9,-0.1,,80,
535,536,Randy Baldwin,BAL,,29,9,0,0,0,0,0,0,0,0,,0,,0,0,,0,1.0,1.0,0,,,-2.0,-2.0,-1.0,-2.0,,162,
536,537,Bobby Hoying,PHI,,24,1,0,0,0,0,0,0,0,0,,0,0.0,0,0,,0,1.0,1.0,0,,,-2.0,-2.0,-1.0,-2.0,,81,
537,538,Randy Jordan,JAX,,26,15,0,0,0,0,0,0,0,0,,0,,0,0,,0,1.0,1.0,0,,,-2.0,-2.0,-1.0,-2.0,,163,
538,539,Eric Lynch,DET,RB,26,16,0,0,0,0,0,0,2,2,1.0,0,0.0,0,0,,0,1.0,1.0,0,,,-2.0,-1.8,-0.8,-1.8,,161,
539,540,Ryan Terry,ARI,RB,25,5,0,0,0,0,0,0,0,0,,0,1.0,1,0,0.0,0,1.0,1.0,0,,,-2.0,-1.0,,-1.5,,164,
540,541,Todd Kinchen,DEN,WR,27,7,0,0,0,0,0,0,0,0,,0,1.0,1,27,27.0,0,5.0,4.0,0,,,-5.0,-4.3,-0.3,-4.8,,186,
